Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2020-08-31 09:26:09,128.100.17.85,187.198.68.223,23136,14454,ICMP,896,Control,HTTP,"Facilis numquam nam quaerat eius ullam aperiam repellat.
Saepe excepturi ipsam corrupti facere. Ea magni nulla nostrum.",,53.11,,Intrusion,Known Pattern A,Logged,Low,Yuvraj  Kapoor,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.0),Segment C,"Asansol, Kerala",129.129.234.255,Log Data,,Firewall
2020-08-02 16:14:14,66.176.138.132,200.132.220.135,36505,65368,ICMP,1402,Control,HTTP,Laborum omnis dignissimos perspiciatis laudantium aliquid quam. Atque doloremque incidunt quo natus quasi.,IoC Detected,93.78,,Intrusion,Known Pattern A,Blocked,Medium,Shaan Bhattacharyya,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/37.0.881.0 Safari/534.2",Segment A,"Kharagpur, Nagaland",,Log Data,,Firewall
2020-04-29 19:54:17,116.200.196.247,135.213.240.222,43234,33433,UDP,1171,Control,HTTP,"Voluptate quae itaque laudantium illum rem unde. Eaque nesciunt iste doloribus explicabo quod asperiores.
Animi quam dignissimos. Molestiae doloribus tempora dolorem sit ad.",,40.8,,DDoS,Known Pattern A,Logged,Low,Rania Sama,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1),Segment B,"Gwalior, Mizoram",,Log Data,Alert Data,Firewall
2020-03-12 19:30:52,7.125.152.147,42.255.236.246,34376,14876,ICMP,401,Control,HTTP,Ut est iure minus sint omnis totam. Tempore unde quidem sint et pariatur esse.,,65.89,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Nayantara Kothari,Opera/8.58.(X11; Linux i686; wo-SN) Presto/2.9.166 Version/11.00,Segment A,"Raurkela Industrial Township, Bihar",89.242.39.151,Log Data,Alert Data,Firewall
2021-07-02 07:53:55,192.54.104.133,46.152.207.146,22932,17943,UDP,1485,Control,FTP,Recusandae dolores ipsam doloremque. Maxime recusandae aut inventore minima. Doloribus nihil quae corrupti consequuntur quisquam itaque.,,65.58,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Rasha Kakar,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.12.7 (KHTML, like Gecko) Version/4.0.4 Safari/531.12.7",Segment C,"Pune, Assam",15.241.199.53,Log Data,Alert Data,Firewall
2020-03-03 08:16:59,169.246.39.0,195.49.247.74,25320,55594,UDP,88,Data,DNS,Adipisci ea facere deleniti. Non illum reiciendis illo soluta recusandae sequi assumenda.,,94.73,,Intrusion,Known Pattern A,Blocked,Low,Mahika Sanghvi,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_7) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/60.0.864.0 Safari/535.2",Segment B,"Jalna, Uttarakhand",180.66.84.24,Log Data,Alert Data,Firewall
2020-04-24 10:13:51,163.17.225.48,151.123.147.127,64844,58992,TCP,1443,Control,DNS,Excepturi recusandae totam eius. Nulla blanditiis voluptates iusto.,,38.29,,Malware,Known Pattern B,Blocked,High,Ela Ratti,Opera/9.37.(X11; Linux x86_64; tl-PH) Presto/2.9.163 Version/12.00,Segment C,"Nashik, Tamil Nadu",169.247.89.121,,,Server
2022-01-02 21:30:19,192.218.181.65,1.178.53.26,4272,30273,UDP,261,Data,DNS,Beatae omnis consequuntur. Asperiores reiciendis commodi sit rerum voluptatibus ratione. Placeat ratione corporis eius iure alias.,IoC Detected,83.38,Alert Triggered,Malware,Known Pattern A,Blocked,High,Eva Mangal,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_5; rv:1.9.3.20) Gecko/2687-05-08 03:50:49 Firefox/11.0,Segment C,"Farrukhabad, Nagaland",188.149.128.227,Log Data,,Server
2023-09-05 01:35:40,203.181.181.142,217.254.54.248,29288,32221,ICMP,1296,Data,DNS,"Doloribus dolore ut vel error. Commodi rerum officia eaque.
Velit quia molestias quos. Rerum labore omnis commodi.",,2.17,,DDoS,Known Pattern A,Blocked,Low,Baiju Dugar,Mozilla/5.0 (Windows 98; wae-CH; rv:1.9.1.20) Gecko/7256-12-10 03:21:14 Firefox/3.6.20,Segment B,"Gaya, West Bengal",202.220.87.61,,Alert Data,Firewall
2021-12-02 03:41:50,153.195.194.34,53.252.130.159,46145,47279,TCP,316,Control,DNS,"Est distinctio repudiandae. Nulla fuga accusamus accusamus consequuntur dolorum accusantium laborum. Quae labore eius similique.
Hic modi ipsa maxime tempore voluptates totam sunt.",IoC Detected,74.84,Alert Triggered,Malware,Known Pattern B,Logged,High,Yasmin Chaudhry,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; uk-UA) AppleWebKit/533.23.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6533.23.5",Segment A,"Chandrapur, Arunachal Pradesh",,,,Server
2020-05-23 07:08:43,144.163.225.19,200.241.237.97,51423,32240,UDP,826,Control,HTTP,"Officia perferendis facere ducimus laboriosam debitis. Velit ea odit autem ex quia.
Soluta in voluptas harum recusandae veniam. Repellendus illo laborum illum aperiam impedit.",,88.18,,Intrusion,Known Pattern A,Ignored,Low,Renee Desai,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.1),Segment C,"Gandhidham, Nagaland",,Log Data,,Server
2021-08-18 10:55:19,149.182.57.66,212.25.104.47,19383,56541,ICMP,246,Control,HTTP,Voluptates eius amet qui perferendis. Minima pariatur earum adipisci repudiandae.,,93.16,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Anvi Seshadri,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/32.0.834.0 Safari/533.2",Segment B,"Gopalpur, Maharashtra",130.64.11.227,,Alert Data,Firewall
2020-04-19 03:36:44,197.251.42.27,3.222.23.176,34186,1337,UDP,195,Data,HTTP,"Quaerat nobis maiores veniam. Odio cum ipsam optio quia quibusdam illum.
Magni perspiciatis aperiam nemo ex. Exercitationem odit ut at quas. Mollitia a sapiente architecto officia sint libero.",,32.99,,Malware,Known Pattern A,Logged,High,Sana Thaker,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; lg-UG) AppleWebKit/532.19.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.19.7",Segment C,"Karaikudi, Tamil Nadu",,,,Server
2023-04-17 03:17:27,206.129.129.125,169.224.91.128,65179,32123,ICMP,1283,Control,DNS,Sit quam molestias perferendis magnam eos. Repellat provident explicabo perspiciatis.,IoC Detected,14.98,,DDoS,Known Pattern B,Blocked,High,Gokul Setty,Opera/9.86.(X11; Linux i686; lb-LU) Presto/2.9.163 Version/12.00,Segment B,"Guna, Nagaland",,Log Data,Alert Data,Server
2021-10-10 17:34:06,49.70.204.83,210.147.209.32,10914,63602,UDP,397,Control,FTP,"Magnam veritatis tempore.
Explicabo totam dolorum consectetur enim. Maxime vero inventore aspernatur.",,53.15,,Malware,Known Pattern A,Ignored,High,Devansh Master,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/532.29.6 (KHTML, like Gecko) Version/4.0.4 Safari/532.29.6",Segment C,"Alwar, Karnataka",36.147.113.154,,Alert Data,Server
2022-12-28 00:28:01,79.235.181.82,217.115.51.177,40053,55904,TCP,419,Data,DNS,"Ipsam incidunt officiis explicabo nulla dicta autem. Vitae deserunt delectus autem illum.
Et officia dolorem tempora. A magnam optio modi doloremque minus.",IoC Detected,8.25,Alert Triggered,DDoS,Known Pattern A,Blocked,High,Akarsh Sama,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.0),Segment B,"Sri Ganganagar, Uttar Pradesh",47.213.152.97,,,Firewall
2023-03-18 22:55:31,112.162.61.36,195.78.163.207,42234,46829,UDP,554,Data,FTP,"Facere quibusdam cum illum veniam. Eaque voluptas reiciendis.
Occaecati animi autem soluta repudiandae recusandae tenetur facere. Beatae nemo placeat commodi quos. Recusandae numquam consectetur est.",,4.85,,DDoS,Known Pattern B,Blocked,Low,Heer Ramesh,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2; rv:1.9.5.20) Gecko/3329-11-20 07:30:04 Firefox/3.6.1,Segment B,"Kadapa, Uttar Pradesh",100.146.103.22,,,Firewall
2023-06-24 07:50:43,124.151.176.26,11.84.179.48,63229,30119,TCP,290,Data,DNS,Neque modi eum facere minus adipisci excepturi. Exercitationem beatae laudantium optio blanditiis porro unde. Optio tempora ducimus incidunt illo.,,71.81,,Malware,Known Pattern A,Ignored,High,Anahita Rajagopalan,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.1),Segment A,"Muzaffarpur, Odisha",196.168.141.95,Log Data,Alert Data,Firewall
2020-07-01 07:34:42,220.203.12.125,169.242.230.224,19382,36965,TCP,224,Control,DNS,"Pariatur hic natus aliquid asperiores ea tenetur. Maiores tempore non repellat.
Ipsum ea quisquam nam accusamus nostrum. Quos dolore magnam sed dicta.",,23.19,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Amani Kaul,Opera/8.56.(X11; Linux i686; th-TH) Presto/2.9.178 Version/12.00,Segment A,"Tenali, Madhya Pradesh",,Log Data,Alert Data,Firewall
2020-01-22 21:04:07,208.146.15.149,183.226.117.102,37996,64389,ICMP,201,Control,FTP,"Hic omnis labore hic. Minus quidem enim error quod velit.
Officia quas possimus. Veritatis qui reprehenderit harum et rerum.
Ipsa recusandae tempore itaque. Veniam minus ipsam esse rem illum optio.",IoC Detected,40.59,Alert Triggered,Malware,Known Pattern B,Blocked,High,Badal Kulkarni,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_7; rv:1.9.6.20) Gecko/4941-10-16 08:49:21 Firefox/3.6.12,Segment C,"Ghaziabad, Nagaland",65.17.82.253,,Alert Data,Firewall
2021-06-22 22:12:29,174.116.115.133,12.114.233.221,5031,41552,UDP,734,Control,FTP,"Officiis cupiditate ratione. Sint est nobis perspiciatis itaque rem nulla in.
Et corrupti porro voluptatibus cumque doloremque aliquid. Animi eum eligendi non id. Excepturi maxime temporibus maiores.",,1.22,,Intrusion,Known Pattern B,Blocked,High,Kanav Kashyap,Opera/9.81.(Windows CE; bho-IN) Presto/2.9.171 Version/12.00,Segment A,"Bhiwani, Himachal Pradesh",178.82.11.86,Log Data,,Firewall
2023-06-25 05:46:38,86.218.217.75,37.62.24.132,41578,51797,UDP,522,Data,FTP,Est odio repudiandae quasi animi magnam atque corrupti. Animi harum quo rem eius asperiores temporibus.,,69.65,,Intrusion,Known Pattern A,Ignored,High,Mahika Sidhu,Opera/9.73.(X11; Linux x86_64; oc-FR) Presto/2.9.188 Version/12.00,Segment B,"Akola, Telangana",,Log Data,Alert Data,Server
2022-01-31 11:26:42,150.188.195.188,24.10.199.49,33098,55971,UDP,1194,Control,DNS,Soluta cum hic delectus neque sit totam. Exercitationem enim delectus suscipit aliquam tempore. Distinctio aliquam id distinctio.,,48.44,,DDoS,Known Pattern A,Ignored,Medium,Inaaya  Maharaj,Opera/9.70.(X11; Linux i686; mn-MN) Presto/2.9.182 Version/12.00,Segment B,"Bahraich, Karnataka",7.81.153.51,,,Firewall
2021-01-15 19:59:32,101.60.31.185,66.12.203.146,19819,5117,ICMP,1498,Control,HTTP,Dolorem quaerat minus facere fugiat. Officiis temporibus amet inventore explicabo officiis. Dolore esse voluptatibus eligendi inventore cumque.,,62.78,Alert Triggered,Malware,Known Pattern A,Ignored,High,Oorja Ray,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/59.0.840.0 Safari/533.0",Segment A,"Amravati, West Bengal",,Log Data,,Firewall
2020-08-04 22:37:58,86.23.161.97,136.230.91.146,48302,37494,TCP,1143,Data,HTTP,Impedit natus odio asperiores beatae. Mollitia iste consectetur dolor. Perferendis vitae incidunt assumenda. Temporibus expedita corrupti.,,34.36,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Zaina Bajwa,Opera/8.85.(X11; Linux x86_64; ber-DZ) Presto/2.9.162 Version/10.00,Segment B,"Shivpuri, Sikkim",,Log Data,Alert Data,Server
2021-12-15 06:23:06,117.172.153.128,128.140.91.151,24948,33777,UDP,1121,Control,HTTP,Amet cum dicta porro ut. Voluptates perspiciatis minima minima cupiditate ad temporibus nemo.,IoC Detected,33.15,,Intrusion,Known Pattern B,Logged,High,Anahi Andra,Opera/8.13.(Windows NT 4.0; tig-ER) Presto/2.9.165 Version/11.00,Segment A,"Korba, Rajasthan",,Log Data,,Firewall
2021-04-20 00:35:57,61.196.214.181,110.148.14.252,64985,22668,ICMP,226,Control,HTTP,Officiis nihil dignissimos pariatur libero. Reiciendis amet quo totam. Cum recusandae odit voluptatibus rem et excepturi deleniti.,IoC Detected,28.49,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Ishita Bhatnagar,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),Segment B,"Bettiah, Karnataka",38.203.226.167,Log Data,,Server
2020-02-02 13:42:56,185.71.184.155,203.105.134.214,24943,55916,UDP,778,Data,FTP,Ut at unde quae. Pariatur error optio dolorum animi culpa.,IoC Detected,23.76,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Damini Seshadri,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.1),Segment C,"Nagercoil, Manipur",68.20.188.50,Log Data,Alert Data,Server
2023-03-07 02:26:19,142.107.183.16,180.155.50.158,48084,19889,UDP,244,Control,HTTP,Esse vero excepturi repudiandae corrupti blanditiis. Soluta cumque minus voluptate illo rem voluptatum atque.,,11.69,,Intrusion,Known Pattern A,Ignored,Medium,Vivaan Korpal,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.1),Segment B,"Ambala, Uttarakhand",142.128.6.23,,,Server
2021-06-17 14:29:27,185.12.238.127,19.124.85.110,11939,12263,TCP,672,Data,HTTP,Corporis facilis eveniet sequi quo quidem. Officiis odio temporibus amet culpa. Sunt ipsam quod sapiente laudantium.,,87.93,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Pari Jaggi,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/43.0.861.0 Safari/536.1",Segment A,"Pallavaram, Madhya Pradesh",,Log Data,Alert Data,Firewall
2022-09-15 09:17:24,165.177.11.135,199.212.24.146,45971,58679,ICMP,1498,Control,FTP,Eum beatae animi dolorem velit. Illum quam voluptas minus nulla vero expedita animi. Nihil culpa laborum mollitia ab.,IoC Detected,71.96,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Neysa Shukla,Opera/9.74.(X11; Linux x86_64; pap-AW) Presto/2.9.188 Version/12.00,Segment C,"Sambalpur, Kerala",,Log Data,Alert Data,Firewall
2021-01-26 05:40:09,147.114.102.23,208.248.212.82,48880,50224,UDP,111,Data,DNS,Perferendis iusto quaerat cupiditate eligendi numquam. Occaecati delectus accusamus est eius.,IoC Detected,87.76,,Intrusion,Known Pattern B,Blocked,High,Nirvaan Kanda,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2322-03-26 02:47:57 Firefox/9.0,Segment B,"Giridih, Kerala",207.42.156.88,Log Data,Alert Data,Firewall
2022-10-29 00:27:11,134.188.123.226,211.111.45.212,58686,17842,ICMP,1436,Control,FTP,Dolor aliquid illo velit error explicabo minima. Reiciendis tempore dolorem eaque ea veniam.,,3.56,,Intrusion,Known Pattern A,Logged,Medium,Tanya Baria,Mozilla/5.0 (Windows 98; Win 9x 4.90; wae-CH; rv:1.9.1.20) Gecko/7163-11-01 03:22:44 Firefox/3.6.13,Segment B,"Katihar, Goa",208.111.55.116,,Alert Data,Server
2021-03-18 03:45:15,190.78.43.230,21.212.85.11,48031,50474,TCP,1140,Control,FTP,"Itaque incidunt fuga adipisci ducimus. Repudiandae recusandae nisi magni ullam. Sed aut omnis fugit.
Enim maiores ex beatae. Voluptates repellat ipsam recusandae. Blanditiis libero fugit occaecati.",,53.1,,Intrusion,Known Pattern B,Blocked,Low,Zara Sankaran,Mozilla/5.0 (Android 2.3.4; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,Segment A,"Asansol, Jharkhand",20.25.207.94,,Alert Data,Firewall
2021-04-30 18:36:30,220.198.23.187,100.228.62.39,22694,36035,UDP,967,Data,FTP,Sint mollitia est. Atque explicabo aspernatur voluptates maxime eveniet qui doloremque. Excepturi molestias nisi quos suscipit earum molestiae praesentium.,IoC Detected,87.1,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Ranbir Rama,Mozilla/5.0 (Windows NT 6.0; mni-IN; rv:1.9.0.20) Gecko/5160-11-30 07:14:57 Firefox/3.8,Segment B,"Madanapalle, Goa",,Log Data,,Firewall
2023-08-16 12:20:34,55.90.163.74,56.41.131.88,33212,46157,UDP,875,Data,DNS,"Corrupti maiores impedit asperiores deserunt odio. Inventore voluptates eligendi eaque facere cupiditate suscipit.
Facere consequatur ratione animi accusantium ducimus harum.",,86.76,,DDoS,Known Pattern B,Logged,Medium,Dhanush Thaman,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/62.0.880.0 Safari/533.1",Segment A,"Munger, Meghalaya",,Log Data,,Server
2022-06-27 04:20:33,20.140.246.162,167.219.229.71,30138,13382,ICMP,551,Data,DNS,"Adipisci exercitationem expedita ipsam. Aliquid accusamus eaque nesciunt.
Illum id ratione aspernatur. Aperiam velit ducimus facere dolor. Distinctio eum est molestiae.",IoC Detected,11.79,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Bhavin Sabharwal,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/28.0.839.0 Safari/531.0",Segment A,"Mirzapur, Meghalaya",,,Alert Data,Firewall
2021-08-15 06:04:44,121.198.131.3,207.6.115.117,4435,58621,UDP,519,Control,DNS,"Ex perspiciatis debitis neque excepturi. Dolores vero totam consequuntur vero aliquid. Ullam inventore maxime.
Aut ratione quos nisi dolorem corporis nam.
Officia ratione id eos est.",IoC Detected,9.76,,DDoS,Known Pattern B,Logged,Low,Kanav Venkatesh,Mozilla/5.0 (Windows NT 4.0; nds-DE; rv:1.9.1.20) Gecko/7781-10-02 22:33:16 Firefox/3.8,Segment A,"Saharsa, Sikkim",70.150.199.8,,Alert Data,Server
2020-02-26 01:51:41,94.102.51.189,72.74.220.122,21817,32577,UDP,1013,Data,DNS,"Praesentium eius eveniet autem molestias enim repellat. Cumque qui fuga odit a voluptates.
Totam repudiandae suscipit iusto. Nisi reprehenderit harum vel.
Voluptatum a molestiae est.",,3.81,,DDoS,Known Pattern A,Logged,Medium,Neysa Khurana,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.1),Segment A,"Gopalpur, West Bengal",186.0.176.135,,,Server
2023-03-19 11:39:28,168.182.146.118,46.208.182.140,13655,26255,UDP,604,Data,HTTP,Architecto reiciendis quas vero cupiditate sint. Debitis quasi inventore saepe eveniet maxime adipisci.,IoC Detected,67.46,,DDoS,Known Pattern A,Blocked,High,Miraya Basu,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/55.0.899.0 Safari/532.0",Segment A,"Rajpur Sonarpur, Maharashtra",22.12.228.117,,,Server
2022-10-24 19:07:32,44.26.169.203,137.237.207.74,39544,52036,TCP,713,Control,DNS,Repellat voluptatem ipsam odio animi error. Voluptates perspiciatis eligendi.,,33.99,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Shamik Bhardwaj,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/9.8k4160.0 Mobile/55A445 Safari/534.2",Segment B,"Jorhat, Sikkim",94.42.94.203,Log Data,,Server
2022-12-06 01:02:19,103.227.249.233,34.30.88.239,24984,64872,TCP,734,Control,FTP,Quos dolores exercitationem tempore. Vero excepturi dolores ab temporibus maxime placeat. Placeat reiciendis necessitatibus quia dolorum cupiditate magni enim.,IoC Detected,68.6,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Lagan Kota,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8 rv:5.0; nds-DE) AppleWebKit/532.23.6 (KHTML, like Gecko) Version/4.0 Safari/532.23.6",Segment C,"Shahjahanpur, Kerala",179.189.159.201,,Alert Data,Firewall
2021-01-08 13:31:29,30.14.212.132,215.60.130.29,35719,25026,UDP,1341,Data,HTTP,"Officia possimus maxime dolor beatae id asperiores. Voluptatibus modi atque ipsa est libero nulla. Similique deleniti cum quas.
Saepe dolor vero nihil quasi. Occaecati exercitationem soluta minima.",IoC Detected,36.99,,Malware,Known Pattern B,Ignored,Medium,Nishith Sood,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/51.0.883.0 Mobile/88C605 Safari/534.1",Segment B,"Narasaraopet, Punjab",96.161.118.31,,,Server
2022-12-17 17:02:48,161.130.76.164,80.49.113.129,6919,27128,UDP,371,Data,HTTP,Voluptates provident sapiente magni ea vitae veniam. Architecto autem magnam alias eum officiis optio.,,97.16,,Malware,Known Pattern B,Blocked,Medium,Taran Gulati,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/51.0.829.0 Safari/535.0",Segment C,"Surat, Kerala",97.61.154.20,Log Data,Alert Data,Server
2021-06-11 23:04:55,210.44.115.72,38.45.210.22,8878,43175,ICMP,335,Control,HTTP,"Ipsa in quis beatae. Temporibus ducimus non corrupti consequuntur occaecati.
Consequatur quia tempore nisi velit. Modi dolores hic sequi atque.",IoC Detected,74.47,,Intrusion,Known Pattern A,Logged,Low,Tarini Jayaraman,Opera/9.51.(Windows NT 6.1; ca-FR) Presto/2.9.186 Version/11.00,Segment A,"Ahmednagar, Bihar",,Log Data,Alert Data,Firewall
2022-10-13 07:57:32,147.187.103.83,23.241.176.191,41559,18570,TCP,980,Control,DNS,Dignissimos repellat quibusdam ipsa earum. Impedit aspernatur repellat rerum. Dolorum odio asperiores quibusdam.,IoC Detected,74.36,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Drishya Bali,Mozilla/5.0 (Android 4.2.2; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,Segment B,"Jodhpur, Andhra Pradesh",,Log Data,Alert Data,Firewall
2022-02-25 19:46:01,11.240.237.249,152.160.82.147,49376,22962,ICMP,115,Control,DNS,Eius voluptatum fugit deleniti. Nisi omnis sit alias non vitae laboriosam quibusdam. Voluptatum consequuntur assumenda quae porro voluptatibus fugiat.,IoC Detected,24.91,,Malware,Known Pattern A,Logged,Medium,Neelofar Tandon,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0),Segment A,"Hosur, Mizoram",24.29.48.57,Log Data,Alert Data,Firewall
2022-06-18 20:38:15,197.181.140.220,80.215.144.56,21325,22879,TCP,940,Control,DNS,Dignissimos ipsam dolore. Voluptates ipsum consequuntur quaerat labore aut.,,42.1,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Samaira Sharma,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/17.0.879.0 Safari/534.0",Segment C,"Jabalpur, Rajasthan",,,,Server
2022-04-05 06:45:27,110.213.231.210,15.224.160.87,28196,59082,ICMP,825,Data,FTP,"Expedita deserunt provident dicta. Provident animi dolore aperiam.
Eius velit ut distinctio natus. Repellendus numquam error cum odio et nostrum architecto. Quae quo ut atque.",,0.7,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Saanvi Gopal,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6 rv:2.0; yo-NG) AppleWebKit/531.3.2 (KHTML, like Gecko) Version/4.1 Safari/531.3.2",Segment B,"Kochi, Arunachal Pradesh",201.32.214.149,,Alert Data,Server
